,email,link
36,privacyrequests@astrazeneca.com,https://www.globalprivacy.astrazeneca.com/
37,mediateam@astrazeneca.com,https://www.astrazeneca.com/media-centre/contacts.html
38,info@pdpc.gov.sg,https://www.pdpc.gov.sg/
39,adr@db.com,https://www.astrazeneca.com/investor-relations/astrazeneca-adr-programme.html
40,db@astfinancial.com,https://www.astrazeneca.com/investor-relations/faqs.html
41,tw@amgen.com,https://www.amgen.com.tw/en-tw/
42,japac@amgen.com,https://www.amgen.com.tw/en-tw/
43,sg@amgen.com,https://www.amgen.com.sg/media/
44,croatia@amgen.com,https://www.amgen.hr/
45,privacyoffice@takeda.com,https://www.takeda.com/privacy-notice/
46,communications@takeda.com,https://www.takeda.com/who-we-are/company-information/worldwide-offices/eucan-bu/
47,global_csr_program@takeda.com,https://www.takeda.com/corporate-responsibility/global-csr-program/apply/
48,t_cira@takeda.co.jp,https://www.takeda.com/what-we-do/t-cira/
49,takeda_garden@takeda.co.jp,https://www.takeda.com/our-stories/caring/Safeguarding-Plant-Diversity-for-Future-Generations/
50,sustainableprocurement@takeda.com,https://www.takeda.com/what-we-do/suppliers/Supplier-Qualification-and-Due-Diligence/
51,expandedaccess@takeda.com,https://www.takeda.com/what-we-do/access-to-medicines/pre-approval-access/
52,supplierdiversity@takeda.com,https://www.takeda.com/what-we-do/suppliers/supplier-diversity/
53,shire@gmail.com,https://www.takeda.com/what-we-do/suppliers/shire-supplier-information/
54,comms@shire.com,https://www.takeda.com/what-we-do/suppliers/shire-supplier-information/
55,poprocessing@shire.com,https://www.takeda.com/what-we-do/suppliers/shire-supplier-information/
56,research@takeda.com,https://www.takeda.com/what-we-do/research-and-development/investigator-initiated-research/
57,globaloncologymedinfo@takeda.com,https://www.takedaoncology.com
58,medicalinformation@takeda.com,https://www.takedaoncology.com
59,media_relations@takeda.com,https://www.takeda.com/newsroom/
60,contact@cennervpharma.com,https://cennervpharma.com/contact/
61,cpa@gsk.com,https://www.gsk.com/en-gb/contact-us/privacy-contact-information/
62,pharma@gsk.com,https://www.gsk.com/en-gb/contact-us/privacy-contact-information/
63,conshealth@gsk.com,https://www.gsk.com/en-gb/contact-us/privacy-contact-information/
64,viivhealthcare@viivhealthcare.com,https://www.gsk.com/en-gb/contact-us/privacy-contact-information/
65,marburg@gsk.com,https://www.gsk.com/en-gb/contact-us/privacy-contact-information/
66,dresden@gsk.com,https://www.gsk.com/en-gb/contact-us/privacy-contact-information/
67,cellzome@gsk.com,https://www.gsk.com/en-gb/contact-us/privacy-contact-information/
68,russia@gsk.com,https://www.gsk.com/en-gb/contact-us/privacy-contact-information/
69,vaccinespartnering@gsk.com,https://www.gsk.com/en-gb/contact-us/partnerships/
70,rd_bioelectronics@gsk.com,https://www.gsk.com/en-gb/contact-us/partnerships/
71,bioelectronics@gsk.com,https://www.gsk.com/en-gb/contact-us/partnerships/
72,info@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/
73,contact@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/
74,oax74237@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/
75,privacy@icims.com,https://jobs.gsk.com/en-gb/jobs?location=Singapore&page=1
76,venezuela@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/venezuela
77,farmacovigilancia@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/venezuela
78,farmakovigilanca@jazmp.si,https://www.gsk.com/en-gb/contact-us/worldwide/slovenia/
79,si@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/slovenia/
80,sk@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/slovakia/
81,safety@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/slovakia/
82,secretary@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/slovakia/
83,misik@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/slovakia/
84,media@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/slovakia/
85,kejzlarova@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/slovakia/
86,cliente@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/colombia
87,office@gsk.com,https://ua.gsk.com/ua-ua/
88,lt@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/lithuania
89,estonia@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/estonia/
90,estoniansafety@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/estonia/
91,epasts@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/latvia
92,araja@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/latvia
93,gskcyprus@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/cyprus
94,nuspojave@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/croatia/
95,communications@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/croatia/
96,vn@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/vietnam/
97,relations@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/vietnam/
98,pham@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/vietnam/
99,my@gsk.com,https://my.gsk.com/en-gb/
100,yqq68540@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/indonesia/
101,indonesia@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/indonesia/
102,event@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/bangladesh
103,shareinfo@gsk.com,https://pk.gsk.com/en-gb/
104,southafricainquiries@gsk.com,https://www.gsk.com/en-gb/contact-us/worldwide/south-africa
105,consumerpartnering@gsk.com,https://www.gsk.com/en-gb/research-and-development/partnerships/contact-us-submit-an-idea/
106,neese@gsk.com,https://www.gsk.com/en-gb/media/media-contact-details/
107,kwong@gsk.com,https://www.gsk.com/en-gb/media/media-contact-details/
108,gsklti@computershare.com,https://www.gsk.com/en-gb/investors/investors-contact-details/
109,treasury@gsk.com,https://www.gsk.com/en-gb/investors/debt-investors/
110,dpo@equiniti.com,https://www.gsk.com/en-gb/investors/shareholder-information/shareholder-privacy-notice/
111,hirons@gsk.com,https://www.gsk.com/en-gb/about-us/governance/global-compliance/
112,roedolf@gsk.com,https://www.gsk.com/en-gb/about-us/governance/global-compliance/
113,wingate@gsk.com,https://www.gsk.com/en-gb/about-us/governance/global-compliance/
114,shaw@gsk.com,https://www.gsk.com/en-gb/about-us/governance/global-compliance/
115,falkingham@gsk.com,https://www.gsk.com/en-gb/about-us/governance/global-compliance/
116,macrae@gsk.com,https://www.gsk.com/en-gb/about-us/governance/global-compliance/
117,giulini@gsk.com,https://www.gsk.com/en-gb/about-us/governance/global-compliance/
118,archives@gsk.com,https://www.gsk.com/en-gb/about-us/our-history/gsk-heritage-archives/
119,jun_wee_tan@nhg.com.sg,https://www.healthprofessionals.gov.sg/spc/registered-pharmacists/spc-accredited-pharmacy-preceptor-training-programme
120,whpconsultancy@sgh.com.sg,https://www.healthprofessionals.gov.sg/spc/registered-pharmacists/spc-accredited-pharmacy-preceptor-training-programme
121,webmaster@abbott.com,https://www.abbott.com.sg/privacy.html
122,sgdpo@abbott.com,https://www.abbott.com.sg/privacy.html
123,customercarefreestylecanada@abbott.com,https://www.abbott.com.sg/contact.Canada.html
124,sverige@abbott.se,https://www.abbott.com.sg/contact.Sweden.html
125,abbott@pec.it,https://www.abbott.com.sg/contact.Italy.html
126,supportoamministrativo@abbott.com,https://www.abbott.com.sg/contact.Italy.html
127,ricezioneordini@abbott.com,https://www.abbott.com.sg/contact.Italy.html
128,ufficioordini@pec.it.abbott.com,https://www.abbott.com.sg/contact.Italy.html
129,add_italy_tender@abbott.com,https://www.abbott.com.sg/contact.Italy.html
130,ufficiogare@pec.it.abbott.com,https://www.abbott.com.sg/contact.Italy.html
131,servizioclienti@abbott.com,https://www.abbott.com.sg/contact.Italy.html
132,amdcustomercare@abbott.com,https://www.abbott.com.sg/contact.Italy.html
133,ordini@abbott.com,https://www.abbott.com.sg/contact.Italy.html
134,ordini@av.abbott.com,https://www.abbott.com.sg/contact.Italy.html
135,avmilancustomer@pec.av.abbott.com,https://www.abbott.com.sg/contact.Italy.html
136,info@abbott.hu,https://www.abbott.com.sg/contact.Hungary.html
137,au@abbott.com,https://www.abbott.com.sg/contact.Australia.html
138,customerserviceaustralia@abbott.com,https://www.abbott.com.sg/contact.Australia.html
139,medicalinformation@abbott.com,https://www.abbott.com.sg/contact.Australia.html
140,acs@av.abbott.com,https://www.abbott.com.sg/contact.Australia.html
141,tan@gmail.com,https://myfemcare.com.sg/lemon-verbena
142,hqaereporting@hyphens.com.sg,http://www.hyphens.com.sg/contact-us/
143,connect@hyphens.com.sg,http://www.hyphens.com.sg/contact-us/
144,enquiry@apexpharmacy.com.sg,http://www.apexpharmacy.com.sg/contact-us/
145,apexhr@apexpharmacy.com.sg,http://www.apexpharmacy.com.sg/contact-us/
146,itdept@apexpharmacy.com.sg,http://www.apexpharmacy.com.sg/contact-us/
147,enquiry@apexpharma.com.sg,http://online.apexpharma.com.sg
148,enquiries@westmeadpharmacy.com,http://www.westmeadpharmacy.com/faqs
149,support@westmeadpharmacy.com,http://www.westmeadpharmacy.com/faqs
150,hsa_info@hsa.gov.sg,https://www.hsa.gov.sg/hsa-data-protection-policy
151,infomedmena@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-north-and-west-africa/merck-in-morocco.html
152,drugsafetymena@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-north-and-west-africa/merck-in-morocco.html
153,service@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-north-and-west-africa/merck-in-morocco.html
154,info@pharmaboardroom.com,https://pharmaboardroom.com/contact
155,gradyan@dksh.com,https://www.dksh.com/global-en/home/technology/product-search?sup=antunes
156,deng@dksh.com,https://www.dksh.com/global-en/home/technology/product-search?sup=antunes
157,service@mauricelacroix.de,https://www.dksh.com/global-en/home/technology/product-search?sup=antunes
158,communications@dksh.com,https://www.dksh.com/global-en/home/technology/product-search?sup=antunes
159,lim@dksh.com,https://www.dksh.com/global-en/home/technology/product-search?sup=antunes
160,info@support.mckinsey.com,https://play.google.com/store/apps/details?id=com.mckinsey.mckinseyinsights
161,insights_support@mckinsey.com,https://play.google.com/store/apps/details?id=com.mckinsey.mckinseyinsights
162,mckinsey_website_accessibility@mckinsey.com,https://www.mckinsey.com/accessibility-statement
163,fredericb@focusreports.net,https://pharmaboardroom.com/terms-and-conditions
164,reprints@mckinsey.com,https://www.mckinsey.com/frequently-asked-questions/our-insights
165,datasubjectrights@mckinsey.com,https://www.mckinsey.com/privacy-policy
166,global_unsubscribes@mckinsey.com,https://www.mckinsey.com/privacy-policy
167,privacy@mckinsey.com,https://www.mckinsey.com/privacy-policy
168,admin@sapi.org.sg,https://www.sapi.org.sg/contact-us/
169,media_relations_inbox@mckinsey.com,https://www.mckinsey.com/about-us/media
170,asia_media_enquiries@mckinsey.com,https://www.mckinsey.com/about-us/media
171,media_inquiries_europe@mckinsey.com,https://www.mckinsey.com/about-us/media
172,kai_peter_rath@mckinsey.com,https://www.mckinsey.com/about-us/media
173,media_enquiries@mckinsey.com,https://www.mckinsey.com/about-us/media
174,nomti_manzana@mckinsey.com,https://www.mckinsey.com/about-us/media
175,kerry_naidoo@mckinsey.com,https://www.mckinsey.com/about-us/media
176,comms_meo@mckinsey.com,https://www.mckinsey.com/about-us/media
177,rebeca_robboy@mckinsey.com,https://www.mckinsey.com/about-us/media
178,cathy_gui@mckinsey.com,https://www.mckinsey.com/about-us/media
179,ouridentity@mckinsey.com,https://www.mckinsey.com/about-us/media
180,mckinsey_academy_virtual_exchange@mckinsey.com,https://www.mckinsey.com/business-functions/mckinsey-accelerate/how-we-help-clients
181,health_tech_network@mckinsey.com,https://www.mckinsey.com/industries/pharmaceuticals-and-medical-products/our-insights
182,select@1.13.9,https://pharmaboardroom.com/directory/
183,pmorder@pom.com.sg,http://www.pom.com.sg/
184,enquiry@pom.com.sg,http://www.panmalayan.com.sg/contact-us/
185,marcom@singhealth.com.sg,https://www.singhealth.com.sg/terms-of-use
186,alps_operations@alpshealthcare.com.sg,http://www.alpshealthcare.com.sg/Pages/Contact-Us.aspx
187,leng@alpshealthcare.com.sg,http://www.alpshealthcare.com.sg/Pages/Contact-Us.aspx
188,c@alpshealthcare.com.sg,http://www.alpshealthcare.com.sg/Pages/Contact-Us.aspx
189,lie@alpshealthcare.com.sg,http://www.alpshealthcare.com.sg/Pages/Contact-Us.aspx
190,geraldine_yeo@nhg.com.sg,http://www.alpshealthcare.com.sg/Pages/Contact-Us.aspx
191,kok_keong_tan@juronghealth.com.sg,http://www.alpshealthcare.com.sg/Pages/Contact-Us.aspx
192,yin@alpshealthcare.com.sg,http://www.alpshealthcare.com.sg/Pages/Contact-Us.aspx
193,varma@silbury.com,https://www.dksh.com/sg-en/home/media/news
194,sethi@dksh.com,https://www.dksh.com/sg-en/personal-contact-form?dksh_contact=1412869125301
195,sin@dksh.com,https://www.dksh.com/sg-en/home/healthcare
196,reger@dksh.com,https://www.dksh.com/sg-en/home/healthcare
197,singhealth@tipoffs.com.sg,http://www.alpshealthcare.com.sg/Pages/Whistle-Blowing.aspx
198,saipan@dksh.com,https://www.guamwatches.com/caronel-lifestyle
199,myanmar@dksh.com,https://www.dksh.com/mm-en/home
200,hec@dksh.com,https://www.dksh.com/my-en/home
201,helpdesk@hsahelp.gov.sg,https://www.hsa.gov.sg/tobacco-regulation/licences/import-wholesale/apply
202,hsa_tp_sc@hsa.gov.sg,https://www.hsa.gov.sg/therapeutic-products/register/special-access-routes/special-consignment-by-a-product-registrant
203,hsa_tp_enquiry@hsa.gov.sg,https://www.hsa.gov.sg/therapeutic-products/register/special-access-routes/emergency-use-pathway-for-therapeutic-product
204,hsa_tp_sar@hsa.gov.sg,https://www.hsa.gov.sg/therapeutic-products/register/special-access-routes/import-for-patients
205,hsa_md_sa@hsa.gov.sg,https://www.hsa.gov.sg/medical-devices/registration/special-access-routes/custom-made-devices
206,hsa_md_info@hsa.gov.sg,https://www.hsa.gov.sg/medical-devices/registration/special-access-routes/import-unregistered-devices-exhibition
207,hsa_cpm@hsa.gov.sg,https://www.hsa.gov.sg/chinese-proprietary-medicines/listing/transfer
208,animal_feedback@nparks.gov.sg,https://www.hsa.gov.sg/therapeutic-products/dealers-licence/overview
209,hsa_md_tech@hsa.gov.sg,https://www.hsa.gov.sg/medical-devices/registration/priority-review-scheme
210,hsa_medical_device@hsa.gov.sg,https://www.hsa.gov.sg/medical-devices/field-safety-corrective-action/how-to-report
211,hsa_is@hsa.gov.sg,https://www.hsa.gov.sg/consumer-safety/make-a-report
212,wordpress@5.4.2,https://www.efusiontech.com
213,contact@efusiontech.com,https://www.efusiontech.com
214,hsa_innovationoffice@hsa.gov.sg,https://www.hsa.gov.sg/clinical-trials/innovation-office
215,hsa_ct_sae@hsa.gov.sg,https://www.hsa.gov.sg/clinical-trials/adverse-events
216,hsa_trb@hsa.gov.sg,https://www.hsa.gov.sg/tobacco-regulation/tobacco-retailer-educational-video-and-quiz
217,hsa_ma@hsa.gov.sg,https://www.hsa.gov.sg/chinese-proprietary-medicines/advertisements-medicinal-products-tmm
218,hsa_productsafety@hsa.gov.sg,https://www.hsa.gov.sg/therapeutic-products/adverse-events
219,hsa_cmlpt@hsa.gov.sg,https://www.hsa.gov.sg/contact-us
220,hsa_cml@hsa.gov.sg,https://www.hsa.gov.sg/contact-us
221,hsa_pd_enquiry@hsa.gov.sg,https://www.hsa.gov.sg/contact-us
222,privacy@merckgroup.com,https://www.merckgroup.com/en/privacy-statement.html
223,privacy@emdgroup.com,https://www.merckgroup.com/en/privacy-statement.html
224,nz@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-new-zealand.html
225,australia@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-australia.html
226,au@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-australia.html
227,aus@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-australia.html
228,mven@merck.com.ve,https://www.merckgroup.com/en/worldwide/merck-in-venezuela.html
229,merckperu@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-peru.html
230,infoatusa@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-uruguay.html
231,prodquim@lasca.com.py,https://www.merckgroup.com/en/worldwide/merck-in-paraguay.html
232,switzerland@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-switzerland.html
233,info@merck.ch,https://www.merckgroup.com/en/worldwide/merck-in-switzerland.html
234,info@merckaltdorf.ch,https://www.merckgroup.com/en/worldwide/merck-in-switzerland.html
235,information@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-switzerland.html
236,reception@sial.com,https://www.merckgroup.com/en/worldwide/merck-in-switzerland.html
237,cheorders@sial.com,https://www.merckgroup.com/en/worldwide/merck-in-switzerland.html
238,applieddach@sial.com,https://www.merckgroup.com/en/worldwide/merck-in-switzerland.html
239,weingart@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-switzerland.html
240,info@merck.si,https://www.merckgroup.com/en/worldwide/merck-in-slovenia.html
241,info@corimex.com,https://www.merckgroup.com/en/worldwide/merck-in-bolivia.html
242,pereira@qanders.com,https://www.merckgroup.com/en/worldwide/merck-in-bolivia.html
243,easterneurope@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-slovakia.html
244,medinfosk@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-slovakia.html
245,poptavky@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-slovakia.html
246,slovakia@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-slovakia.html
247,svkorders@sial.com,https://www.merckgroup.com/en/worldwide/merck-in-slovakia.html
248,merck@merck.rs,https://www.merckgroup.com/en/worldwide/merck-in-serbia.html
249,pachkovskaya@chemlab.kiev.ua,https://www.merckgroup.com/en/worldwide/merck-in-ukraine.html
250,varus@varus.com.mk,https://www.merckgroup.com/en/worldwide/merck-in-macedonia.html
251,enquires_ie@merckserono.net,https://www.merckgroup.com/en/worldwide/merck-in-ireland.html
252,iecustomerservice@millipore.com,https://www.merckgroup.com/en/worldwide/merck-in-ireland.html
253,merck@merck.hu,https://www.merckgroup.com/en/worldwide/merck-in-hungary.html
254,vevoszolgalat@sial.com,https://www.merckgroup.com/en/worldwide/merck-in-hungary.html
255,nordic@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-finland.html
256,quality_finland@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-finland.html
257,finland@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-finland.html
258,ficustomerrelations@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-finland.html
259,pscommercialservicefi@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-finland.html
260,technicalservice@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-finland.html
261,pharma_ro@merckgroup.com,https://www.merckgroup.com/ro-ro/company.html
262,medinfo_romania@merckgroup.com,https://www.merckgroup.com/ro-ro/company.html
263,qualityromania@merckgroup.com,https://www.merckgroup.com/ro-ro/company.html
264,medicalcz@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-czech-republic.html
265,cz@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-czech-republic.html
266,czeorders@sial.com,https://www.merckgroup.com/en/worldwide/merck-in-czech-republic.html
267,merck@merck.bg,https://www.merckgroup.com/en/worldwide/merck-in-bulgaria.html
268,russia@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-belarus.html
269,merck@merck.hr,https://www.merckgroup.com/en/worldwide/merck-in-croatia.html
270,mlakolorm@amis.net,https://www.merckgroup.com/en/worldwide/merck-in-croatia.html
271,care@merck.vn,https://www.merckgroup.com/en/worldwide/merck-in-vietnam.html
272,merckserono@merck.vn,https://www.merckgroup.com/en/worldwide/merck-in-vietnam.html
273,info@merck.be,https://www.merckgroup.com/en/worldwide/merck-in-belgium.html
274,pmcustomerservicebe@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-belgium.html
275,v@sial.com,https://www.merckgroup.com/en/worldwide/merck-in-belgium.html
276,admindxb@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-uae.html
277,ho@solymanservices.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-uae.html
278,info@labco.ae,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-uae.html
279,mercklatvia@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-baltics.html
280,merckestonia@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-baltics.html
281,mercklithuania@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-baltics.html
282,thcustomerservice@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-thailand.html
283,philippines@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-philippines.html
284,ph@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-philippines.html
285,galicia@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-philippines.html
286,jundi@external.merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-syria.html
287,sales@drogueriesyrie.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-syria.html
288,info@scitecharabia.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-qatar.html
289,taha@technochemlimited.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-qatar.html
290,info@intertradeqatar.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-qatar.html
291,imi@imifarma.com,https://www.merckgroup.com/en/worldwide/merck-in-albania.html
292,cgsleb@dm.net.lb,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-lebanon.html
293,import@chemicalandgeneral.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-lebanon.html
294,ibra@ibrahadad.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-lebanon.html
295,tawfik@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-saudi-arabia.html
296,waziz@abahsain.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-saudi-arabia.html
297,mhakim@cigalah.com.sa,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-saudi-arabia.html
298,trd@bayouni.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-saudi-arabia.html
299,my@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-malaysia.html
300,info@labserve.com.jo,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-jordan.html
301,fmarroum@labserve.com.jo,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-jordan.html
302,20sales@atlaskw.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-kuwait.html
303,sales@atlaskw.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-kuwait.html
304,israel@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-israel.html
305,interlab@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-israel.html
306,chem@alqiffaf.com.iq,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-iraq.html
307,mike@rocketmail.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-iraq.html
308,info@omascientific.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-iraq.html
309,gcc@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-bahrain.html
310,mark@technocheminfo.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-bahrain.html
311,jishi@aljishi.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-bahrain.html
312,sales@alhosntrading.com,https://www.merckgroup.com/en/worldwide/merck-in-middle-east/merck-in-bahrain.html
313,1988@yahoo.com,https://www.merckgroup.com/en/worldwide/merck-in-bangladesh.html
314,bangladesh@gmail.com,https://www.merckgroup.com/en/worldwide/merck-in-bangladesh.html
315,birkholtz@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-south-africa.html
316,merck4capps@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-south-africa.html
317,southeastafrica@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-south-africa.html
318,msqa@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-south-africa.html
319,egypt@merckgroup.com,https://www.merckgroup.com/en/worldwide/merck-in-north-east-africa/merck-in-egypt.html
320,nefertiti@nefertitichem.com,https://www.merckgroup.com/en/worldwide/merck-in-north-east-africa/merck-in-egypt.html
321,infomedmena@merck.de,https://www.merckgroup.com/en/worldwide/merck-in-north-and-west-africa/merck-in-tunisia.html
